Name,Year,DOI,DOI-URL,Accessible
Chemical and Engineering News: News Edition of the American Chemical Society,2016,10.1021/cen-09436-buscon001,https://doi.org/10.1021/cen-09436-buscon001,False
Chemical and Engineering News: News Edition of the American Chemical Society,2017,10.1021/cen-09526-acsnews1,https://doi.org/10.1021/cen-09526-acsnews1,False
Chemical and Engineering News: News Edition of the American Chemical Society,2018,10.1021/cen-09602-awards13,https://doi.org/10.1021/cen-09602-awards13,False
Chemical and Engineering News: News Edition of the American Chemical Society,2019,10.1021/cen-09702-buscon11,https://doi.org/10.1021/cen-09702-buscon11,False
