Name,Year,DOI,DOI-URL,Accessible
ACS Applied Nano Materials,2018,10.1021/acsanm.7b00123,https://doi.org/10.1021/acsanm.7b00123,False
ACS Applied Nano Materials,2019,10.1021/acsanm.9b00024,https://doi.org/10.1021/acsanm.9b00024,False
