Name,Year,DOI,DOI-URL,Accessible
ACS Applied Energy Materials,2018,10.1021/acsaem.8b00924,https://doi.org/10.1021/acsaem.8b00924,False
ACS Applied Energy Materials,2019,10.1021/acsaem.8b01478,https://doi.org/10.1021/acsaem.8b01478,False
